parameter,value,domain,congruency,par_class
mu_alphaV_inc,0.0107279,V,inc,learning
mu_alphaP_con,0.068547,P,con,learning
mu_alphaP_inc,0.0122097,P,inc,learning
mu_alphaV_con,0.126937,V,con,learning
mu_alphaV_inc,0.0139192,V,inc,learning
mu_alphaP_con,0.0420397,P,con,learning
mu_alphaP_inc,0.00893859,P,inc,learning
mu_alphaV_con,0.10611,V,con,learning
mu_alphaV_inc,0.0125426,V,inc,learning
mu_alphaP_con,0.0401794,P,con,learning
mu_alphaP_inc,0.0127551,P,inc,learning
mu_alphaV_con,0.110454,V,con,learning
mu_alphaV_inc,0.0122079,V,inc,learning
mu_alphaP_con,0.0488498,P,con,learning
mu_alphaP_inc,0.014664,P,inc,learning
mu_alphaV_con,0.110305,V,con,learning
mu_alphaV_inc,0.0133093,V,inc,learning
mu_alphaP_con,0.0372023,P,con,learning
mu_alphaP_inc,0.00796916,P,inc,learning
mu_alphaV_con,0.100349,V,con,learning
mu_alphaV_inc,0.0122701,V,inc,learning
mu_alphaP_con,0.0416352,P,con,learning
mu_alphaP_inc,0.0165246,P,inc,learning
mu_alphaV_con,0.119568,V,con,learning
mu_alphaV_inc,0.0110849,V,inc,learning
mu_alphaP_con,0.0441739,P,con,learning
mu_alphaP_inc,0.0161852,P,inc,learning
mu_alphaV_con,0.10065,V,con,learning
mu_alphaV_inc,0.0142559,V,inc,learning
mu_alphaP_con,0.0548204,P,con,learning
mu_alphaP_inc,0.0132981,P,inc,learning
mu_alphaV_con,0.103676,V,con,learning
mu_alphaV_inc,0.0124876,V,inc,learning
mu_alphaP_con,0.0502329,P,con,learning
mu_alphaP_inc,0.0152504,P,inc,learning
mu_alphaV_con,0.114945,V,con,learning
mu_alphaV_inc,0.0122134,V,inc,learning
mu_alphaP_con,0.0480117,P,con,learning
mu_alphaP_inc,0.011419,P,inc,learning
mu_alphaV_con,0.105076,V,con,learning
mu_alphaV_inc,0.0126924,V,inc,learning
mu_alphaP_con,0.0511063,P,con,learning
mu_alphaP_inc,0.0105745,P,inc,learning
mu_alphaV_con,0.129918,V,con,learning
mu_alphaV_inc,0.0146485,V,inc,learning
mu_alphaP_con,0.0517542,P,con,learning
mu_alphaP_inc,0.0106288,P,inc,learning
mu_alphaV_con,0.100961,V,con,learning
mu_alphaV_inc,0.0153287,V,inc,learning
mu_alphaP_con,0.0526327,P,con,learning
mu_alphaP_inc,0.0143612,P,inc,learning
mu_alphaV_con,0.104003,V,con,learning
mu_alphaV_inc,0.0151641,V,inc,learning
mu_alphaP_con,0.0590319,P,con,learning
mu_alphaP_inc,0.0136286,P,inc,learning
mu_alphaV_con,0.119334,V,con,learning
mu_alphaV_inc,0.0113536,V,inc,learning
mu_alphaP_con,0.0537577,P,con,learning
mu_alphaP_inc,0.00976856,P,inc,learning
mu_alphaV_con,0.116001,V,con,learning
mu_alphaV_inc,0.0142921,V,inc,learning
mu_alphaP_con,0.0490162,P,con,learning
mu_alphaP_inc,0.0154901,P,inc,learning
mu_alphaV_con,0.111934,V,con,learning
mu_alphaV_inc,0.0123197,V,inc,learning
mu_alphaP_con,0.0515819,P,con,learning
mu_alphaP_inc,0.0113465,P,inc,learning
mu_alphaV_con,0.118995,V,con,learning
mu_alphaV_inc,0.0106828,V,inc,learning
mu_alphaP_con,0.0529397,P,con,learning
mu_alphaP_inc,0.0124361,P,inc,learning
mu_alphaV_con,0.120372,V,con,learning
mu_alphaV_inc,0.0166363,V,inc,learning
mu_alphaP_con,0.0569885,P,con,learning
mu_alphaP_inc,0.0132114,P,inc,learning
mu_alphaV_con,0.103444,V,con,learning
mu_alphaV_inc,0.013914,V,inc,learning
mu_alphaP_con,0.0564252,P,con,learning
mu_alphaP_inc,0.0113335,P,inc,learning
mu_alphaV_con,0.113111,V,con,learning
mu_alphaV_inc,0.0144857,V,inc,learning
mu_alphaP_con,0.0478824,P,con,learning
mu_alphaP_inc,0.0125999,P,inc,learning
mu_alphaV_con,0.124695,V,con,learning
mu_alphaV_inc,0.0145835,V,inc,learning
mu_alphaP_con,0.0536603,P,con,learning
mu_alphaP_inc,0.010114100000000001,P,inc,learning
mu_alphaV_con,0.126091,V,con,learning
mu_alphaV_inc,0.0137943,V,inc,learning
mu_alphaP_con,0.0520451,P,con,learning
mu_alphaP_inc,0.0130022,P,inc,learning
mu_alphaV_con,0.123748,V,con,learning
mu_alphaV_inc,0.0119121,V,inc,learning
mu_alphaP_con,0.0559145,P,con,learning
mu_alphaP_inc,0.0081893,P,inc,learning
mu_alphaV_con,0.108359,V,con,learning
mu_alphaV_inc,0.0120292,V,inc,learning
mu_alphaP_con,0.0528737,P,con,learning
mu_alphaP_inc,0.0108501,P,inc,learning
mu_alphaV_con,0.107669,V,con,learning
mu_alphaV_inc,0.0139762,V,inc,learning
mu_alphaP_con,0.056776,P,con,learning
mu_alphaP_inc,0.0119427,P,inc,learning
mu_alphaV_con,0.101274,V,con,learning
mu_alphaV_inc,0.0109826,V,inc,learning
mu_alphaP_con,0.0584779,P,con,learning
mu_alphaP_inc,0.011071,P,inc,learning
mu_alphaV_con,0.110732,V,con,learning
mu_alphaV_inc,0.0118522,V,inc,learning
mu_alphaP_con,0.0510855,P,con,learning
mu_alphaP_inc,0.0111904,P,inc,learning
mu_alphaV_con,0.100958,V,con,learning
mu_alphaV_inc,0.00933383,V,inc,learning
mu_alphaP_con,0.0537949,P,con,learning
mu_alphaP_inc,0.00954745,P,inc,learning
mu_alphaV_con,0.122497,V,con,learning
mu_alphaV_inc,0.017224,V,inc,learning
mu_alphaP_con,0.0465457,P,con,learning
mu_alphaP_inc,0.0143632,P,inc,learning
mu_alphaV_con,0.112011,V,con,learning
mu_alphaV_inc,0.0126123,V,inc,learning
mu_alphaP_con,0.0631559,P,con,learning
mu_alphaP_inc,0.010578,P,inc,learning
mu_alphaV_con,0.123836,V,con,learning
mu_alphaV_inc,0.0109805,V,inc,learning
mu_alphaP_con,0.0498273,P,con,learning
mu_alphaP_inc,0.0135188,P,inc,learning
mu_alphaV_con,0.115096,V,con,learning
mu_alphaV_inc,0.0131869,V,inc,learning
mu_alphaP_con,0.0590455,P,con,learning
mu_alphaP_inc,0.0122476,P,inc,learning
mu_alphaV_con,0.112833,V,con,learning
mu_alphaV_inc,0.0148081,V,inc,learning
mu_alphaP_con,0.0548022,P,con,learning
mu_alphaP_inc,0.016037,P,inc,learning
mu_alphaV_con,0.141892,V,con,learning
mu_alphaV_inc,0.0112544,V,inc,learning
mu_alphaP_con,0.0570506,P,con,learning
mu_alphaP_inc,0.0104763,P,inc,learning
mu_alphaV_con,0.114511,V,con,learning
mu_alphaV_inc,0.0148355,V,inc,learning
mu_alphaP_con,0.0517148,P,con,learning
mu_alphaP_inc,0.0105333,P,inc,learning
mu_alphaV_con,0.113965,V,con,learning
mu_alphaV_inc,0.0145265,V,inc,learning
mu_alphaP_con,0.0533904,P,con,learning
mu_alphaP_inc,0.0135523,P,inc,learning
mu_alphaV_con,0.122228,V,con,learning
mu_alphaV_inc,0.0116608,V,inc,learning
mu_alphaP_con,0.0474551,P,con,learning
mu_alphaP_inc,0.00841531,P,inc,learning
mu_alphaV_con,0.106439,V,con,learning
mu_alphaV_inc,0.0102786,V,inc,learning
mu_alphaP_con,0.0516001,P,con,learning
mu_alphaP_inc,0.0144831,P,inc,learning
mu_alphaV_con,0.126981,V,con,learning
mu_alphaV_inc,0.0129044,V,inc,learning
mu_alphaP_con,0.0467127,P,con,learning
mu_alphaP_inc,0.00878917,P,inc,learning
mu_alphaV_con,0.120084,V,con,learning
mu_alphaV_inc,0.0107296,V,inc,learning
mu_alphaP_con,0.0549823,P,con,learning
mu_alphaP_inc,0.00897522,P,inc,learning
mu_alphaV_con,0.106929,V,con,learning
mu_alphaV_inc,0.00995334,V,inc,learning
mu_alphaP_con,0.0574301,P,con,learning
mu_alphaP_inc,0.00889874,P,inc,learning
mu_alphaV_con,0.111191,V,con,learning
mu_alphaV_inc,0.0150608,V,inc,learning
mu_alphaP_con,0.0670208,P,con,learning
mu_alphaP_inc,0.0131498,P,inc,learning
mu_alphaV_con,0.110455,V,con,learning
mu_alphaV_inc,0.0106017,V,inc,learning
mu_alphaP_con,0.0593124,P,con,learning
mu_alphaP_inc,0.00824463,P,inc,learning
mu_alphaV_con,0.11881,V,con,learning
mu_alphaV_inc,0.0151318,V,inc,learning
mu_alphaP_con,0.0463935,P,con,learning
mu_alphaP_inc,0.0128497,P,inc,learning
mu_alphaV_con,0.121757,V,con,learning
mu_alphaV_inc,0.0114105,V,inc,learning
mu_alphaP_con,0.0507685,P,con,learning
mu_alphaP_inc,0.0120204,P,inc,learning
mu_alphaV_con,0.111206,V,con,learning
mu_alphaV_inc,0.0154732,V,inc,learning
mu_alphaP_con,0.0459687,P,con,learning
mu_alphaP_inc,0.0140792,P,inc,learning
mu_alphaV_con,0.10979,V,con,learning
mu_alphaV_inc,0.0120371,V,inc,learning
mu_alphaP_con,0.059025,P,con,learning
mu_alphaP_inc,0.0126919,P,inc,learning
mu_alphaV_con,0.125513,V,con,learning
mu_alphaV_inc,0.0108298,V,inc,learning
mu_alphaP_con,0.0463732,P,con,learning
mu_alphaP_inc,0.0137055,P,inc,learning
mu_alphaV_con,0.117596,V,con,learning
mu_alphaV_inc,0.017144,V,inc,learning
mu_alphaP_con,0.0569986,P,con,learning
mu_alphaP_inc,0.00958518,P,inc,learning
mu_alphaV_con,0.108966,V,con,learning
mu_alphaV_inc,0.0152431,V,inc,learning
mu_alphaP_con,0.0462477,P,con,learning
mu_alphaP_inc,0.0102388,P,inc,learning
mu_alphaV_con,0.117741,V,con,learning
mu_alphaV_inc,0.0166596,V,inc,learning
mu_alphaP_con,0.051347,P,con,learning
mu_alphaP_inc,0.011897,P,inc,learning
mu_alphaV_con,0.114948,V,con,learning
mu_alphaV_inc,0.0128762,V,inc,learning
mu_alphaP_con,0.0578095,P,con,learning
mu_alphaP_inc,0.015204,P,inc,learning
mu_alphaV_con,0.111208,V,con,learning
mu_alphaV_inc,0.0143304,V,inc,learning
mu_alphaP_con,0.0535276,P,con,learning
mu_alphaP_inc,0.0157352,P,inc,learning
mu_alphaV_con,0.118859,V,con,learning
mu_alphaV_inc,0.0143687,V,inc,learning
mu_alphaP_con,0.0577429,P,con,learning
mu_alphaP_inc,0.00840026,P,inc,learning
mu_alphaV_con,0.100625,V,con,learning
mu_alphaV_inc,0.0126464,V,inc,learning
mu_alphaP_con,0.0616556,P,con,learning
mu_alphaP_inc,0.0161531,P,inc,learning
mu_alphaV_con,0.101146,V,con,learning
mu_alphaV_inc,0.0175522,V,inc,learning
mu_alphaP_con,0.0487925,P,con,learning
mu_alphaP_inc,0.0121342,P,inc,learning
mu_alphaV_con,0.0962298,V,con,learning
mu_alphaV_inc,0.0154119,V,inc,learning
mu_alphaP_con,0.051704,P,con,learning
mu_alphaP_inc,0.00999122,P,inc,learning
mu_alphaV_con,0.116468,V,con,learning
mu_alphaV_inc,0.0159066,V,inc,learning
mu_alphaP_con,0.0494541,P,con,learning
mu_alphaP_inc,0.0099944,P,inc,learning
mu_alphaV_con,0.117491,V,con,learning
mu_alphaV_inc,0.0167034,V,inc,learning
mu_alphaP_con,0.0559053,P,con,learning
mu_alphaP_inc,0.00985487,P,inc,learning
mu_alphaV_con,0.116676,V,con,learning
mu_alphaV_inc,0.0139017,V,inc,learning
mu_alphaP_con,0.0494545,P,con,learning
mu_alphaP_inc,0.0132169,P,inc,learning
mu_alphaV_con,0.127823,V,con,learning
mu_alphaV_inc,0.0112706,V,inc,learning
mu_alphaP_con,0.0491815,P,con,learning
mu_alphaP_inc,0.00924477,P,inc,learning
mu_alphaV_con,0.12983,V,con,learning
mu_alphaV_inc,0.0115401,V,inc,learning
mu_alphaP_con,0.0618094,P,con,learning
mu_alphaP_inc,0.0124226,P,inc,learning
mu_alphaV_con,0.109196,V,con,learning
mu_alphaV_inc,0.0102289,V,inc,learning
mu_alphaP_con,0.0509736,P,con,learning
mu_alphaP_inc,0.0116074,P,inc,learning
mu_alphaV_con,0.12512,V,con,learning
mu_alphaV_inc,0.0132469,V,inc,learning
mu_alphaP_con,0.0437455,P,con,learning
mu_alphaP_inc,0.00918567,P,inc,learning
mu_alphaV_con,0.108873,V,con,learning
mu_alphaV_inc,0.00865016,V,inc,learning
mu_alphaP_con,0.0614226,P,con,learning
mu_alphaP_inc,0.0143733,P,inc,learning
mu_alphaV_con,0.137303,V,con,learning
mu_alphaV_inc,0.0108524,V,inc,learning
mu_alphaP_con,0.0545,P,con,learning
mu_alphaP_inc,0.0110423,P,inc,learning
mu_alphaV_con,0.116122,V,con,learning
mu_alphaV_inc,0.0100445,V,inc,learning
mu_alphaP_con,0.0643674,P,con,learning
mu_alphaP_inc,0.0105195,P,inc,learning
mu_alphaV_con,0.113738,V,con,learning
mu_alphaV_inc,0.0104201,V,inc,learning
mu_alphaP_con,0.0531179,P,con,learning
mu_alphaP_inc,0.00983058,P,inc,learning
mu_alphaV_con,0.11507,V,con,learning
mu_alphaV_inc,0.012273,V,inc,learning
mu_alphaP_con,0.061228200000000003,P,con,learning
mu_alphaP_inc,0.0134636,P,inc,learning
mu_alphaV_con,0.110416,V,con,learning
mu_alphaV_inc,0.0121211,V,inc,learning
mu_alphaP_con,0.0507957,P,con,learning
mu_alphaP_inc,0.0131231,P,inc,learning
mu_alphaV_con,0.124786,V,con,learning
mu_alphaV_inc,0.0143878,V,inc,learning
mu_alphaP_con,0.0606026,P,con,learning
mu_alphaP_inc,0.0133411,P,inc,learning
mu_alphaV_con,0.103533,V,con,learning
mu_alphaV_inc,0.0134612,V,inc,learning
mu_alphaP_con,0.0562092,P,con,learning
mu_alphaP_inc,0.0152102,P,inc,learning
mu_alphaV_con,0.108586,V,con,learning
mu_alphaV_inc,0.0134385,V,inc,learning
mu_alphaP_con,0.0541589,P,con,learning
mu_alphaP_inc,0.0112103,P,inc,learning
mu_alphaV_con,0.117201,V,con,learning
mu_alphaV_inc,0.0131996,V,inc,learning
mu_alphaP_con,0.0544755,P,con,learning
mu_alphaP_inc,0.0149038,P,inc,learning
mu_alphaV_con,0.111632,V,con,learning
mu_alphaV_inc,0.014149,V,inc,learning
mu_alphaP_con,0.0529884,P,con,learning
mu_alphaP_inc,0.00992749,P,inc,learning
mu_alphaV_con,0.114278,V,con,learning
mu_alphaV_inc,0.0143476,V,inc,learning
mu_alphaP_con,0.0441842,P,con,learning
mu_alphaP_inc,0.0120543,P,inc,learning
mu_alphaV_con,0.104809,V,con,learning
mu_alphaV_inc,0.0121955,V,inc,learning
mu_alphaP_con,0.0591135,P,con,learning
mu_alphaP_inc,0.0118554,P,inc,learning
mu_alphaV_con,0.122437,V,con,learning
mu_alphaV_inc,0.0113539,V,inc,learning
mu_alphaP_con,0.0599803,P,con,learning
mu_alphaP_inc,0.011465,P,inc,learning
mu_alphaV_con,0.103085,V,con,learning
mu_alphaV_inc,0.0115839,V,inc,learning
mu_alphaP_con,0.0589251,P,con,learning
mu_alphaP_inc,0.00881151,P,inc,learning
mu_alphaV_con,0.123051,V,con,learning
mu_alphaV_inc,0.0116228,V,inc,learning
mu_alphaP_con,0.0473135,P,con,learning
mu_alphaP_inc,0.0104712,P,inc,learning
mu_alphaV_con,0.110783,V,con,learning
mu_alphaV_inc,0.0117103,V,inc,learning
mu_alphaP_con,0.0510259,P,con,learning
mu_alphaP_inc,0.0125865,P,inc,learning
mu_alphaV_con,0.114164,V,con,learning
mu_alphaV_inc,0.0118802,V,inc,learning
mu_alphaP_con,0.0559741,P,con,learning
mu_alphaP_inc,0.0144446,P,inc,learning
mu_alphaV_con,0.125289,V,con,learning
mu_alphaV_inc,0.0120311,V,inc,learning
mu_alphaP_con,0.0570175,P,con,learning
mu_alphaP_inc,0.0088589,P,inc,learning
mu_alphaV_con,0.130271,V,con,learning
mu_alphaV_inc,0.0137518,V,inc,learning
mu_alphaP_con,0.0590662,P,con,learning
mu_alphaP_inc,0.0145254,P,inc,learning
mu_alphaV_con,0.112447,V,con,learning
mu_alphaV_inc,0.00956718,V,inc,learning
mu_alphaP_con,0.0546714,P,con,learning
mu_alphaP_inc,0.00926443,P,inc,learning
mu_alphaV_con,0.109402,V,con,learning
mu_alphaV_inc,0.0150971,V,inc,learning
mu_alphaP_con,0.0500571,P,con,learning
mu_alphaP_inc,0.0109645,P,inc,learning
mu_alphaV_con,0.109567,V,con,learning
mu_alphaV_inc,0.0152102,V,inc,learning
mu_alphaP_con,0.0614921,P,con,learning
mu_alphaP_inc,0.00971181,P,inc,learning
mu_alphaV_con,0.116336,V,con,learning
mu_alphaV_inc,0.0139224,V,inc,learning
mu_alphaP_con,0.0448214,P,con,learning
mu_alphaP_inc,0.0116029,P,inc,learning
mu_alphaV_con,0.104369,V,con,learning
mu_alphaV_inc,0.0108278,V,inc,learning
mu_alphaP_con,0.0600715,P,con,learning
mu_alphaP_inc,0.0144352,P,inc,learning
mu_alphaV_con,0.121484,V,con,learning
mu_alphaV_inc,0.0159263,V,inc,learning
mu_alphaP_con,0.0523234,P,con,learning
mu_alphaP_inc,0.0112634,P,inc,learning
mu_alphaV_con,0.118577,V,con,learning
mu_alphaV_inc,0.0116492,V,inc,learning
mu_alphaP_con,0.0546411,P,con,learning
mu_alphaP_inc,0.012526,P,inc,learning
mu_alphaV_con,0.119243,V,con,learning
mu_alphaV_inc,0.0116291,V,inc,learning
mu_alphaP_con,0.0531921,P,con,learning
mu_alphaP_inc,0.010056,P,inc,learning
mu_alphaV_con,0.115853,V,con,learning
mu_alphaV_inc,0.0125629,V,inc,learning
mu_alphaP_con,0.0573791,P,con,learning
mu_alphaP_inc,0.00972881,P,inc,learning
mu_alphaV_con,0.114876,V,con,learning
mu_alphaV_inc,0.0114938,V,inc,learning
mu_alphaP_con,0.0572536,P,con,learning
mu_alphaP_inc,0.0126117,P,inc,learning
mu_alphaV_con,0.110987,V,con,learning
mu_alphaV_inc,0.0126451,V,inc,learning
mu_alphaP_con,0.0425117,P,con,learning
mu_alphaP_inc,0.0151792,P,inc,learning
mu_alphaV_con,0.12217,V,con,learning
mu_alphaV_inc,0.0130706,V,inc,learning
mu_alphaP_con,0.0509773,P,con,learning
mu_alphaP_inc,0.00820267,P,inc,learning
mu_alphaV_con,0.126288,V,con,learning
mu_alphaV_inc,0.0132441,V,inc,learning
mu_alphaP_con,0.0560638,P,con,learning
mu_alphaP_inc,0.0135897,P,inc,learning
mu_alphaV_con,0.103569,V,con,learning
mu_alphaV_inc,0.0134576,V,inc,learning
mu_alphaP_con,0.0522702,P,con,learning
mu_alphaP_inc,0.0136821,P,inc,learning
mu_alphaV_con,0.105978,V,con,learning
mu_alphaV_inc,0.011009,V,inc,learning
mu_alphaP_con,0.0446657,P,con,learning
mu_alphaP_inc,0.0106169,P,inc,learning
mu_alphaV_con,0.119393,V,con,learning
mu_alphaV_inc,0.0161228,V,inc,learning
mu_alphaP_con,0.0506923,P,con,learning
mu_alphaP_inc,0.0120931,P,inc,learning
mu_alphaV_con,0.121117,V,con,learning
mu_alphaV_inc,0.0101067,V,inc,learning
mu_alphaP_con,0.0560033,P,con,learning
mu_alphaP_inc,0.0123186,P,inc,learning
mu_alphaV_con,0.120743,V,con,learning
mu_alphaV_inc,0.0127444,V,inc,learning
mu_alphaP_con,0.0482145,P,con,learning
mu_alphaP_inc,0.0102026,P,inc,learning
mu_alphaV_con,0.124695,V,con,learning
mu_alphaV_inc,0.0144122,V,inc,learning
mu_alphaP_con,0.0575174,P,con,learning
mu_alphaP_inc,0.0131344,P,inc,learning
mu_alphaV_con,0.121473,V,con,learning
mu_alphaV_inc,0.0146324,V,inc,learning
mu_alphaP_con,0.0426867,P,con,learning
mu_alphaP_inc,0.0114475,P,inc,learning
mu_alphaV_con,0.107488,V,con,learning
mu_alphaV_inc,0.0112844,V,inc,learning
mu_alphaP_con,0.0449213,P,con,learning
mu_alphaP_inc,0.0139793,P,inc,learning
mu_alphaV_con,0.117495,V,con,learning
mu_alphaV_inc,0.0136764,V,inc,learning
mu_alphaP_con,0.0557573,P,con,learning
mu_alphaP_inc,0.0121619,P,inc,learning
mu_alphaV_con,0.110602,V,con,learning
mu_alphaV_inc,0.0138143,V,inc,learning
mu_alphaP_con,0.0568308,P,con,learning
mu_alphaP_inc,0.0113073,P,inc,learning
mu_alphaV_con,0.116909,V,con,learning
mu_alphaV_inc,0.0154998,V,inc,learning
mu_alphaP_con,0.0582491,P,con,learning
mu_alphaP_inc,0.0110447,P,inc,learning
mu_alphaV_con,0.121034,V,con,learning
mu_alphaV_inc,0.0129182,V,inc,learning
mu_alphaP_con,0.0434983,P,con,learning
mu_alphaP_inc,0.0138637,P,inc,learning
mu_alphaV_con,0.111308,V,con,learning
mu_alphaV_inc,0.0153155,V,inc,learning
mu_alphaP_con,0.0436687,P,con,learning
mu_alphaP_inc,0.0118572,P,inc,learning
mu_alphaV_con,0.111574,V,con,learning
mu_alphaV_inc,0.0140037,V,inc,learning
mu_alphaP_con,0.0387435,P,con,learning
mu_alphaP_inc,0.0130743,P,inc,learning
mu_alphaV_con,0.112619,V,con,learning
mu_alphaV_inc,0.0142224,V,inc,learning
mu_alphaP_con,0.0670586,P,con,learning
mu_alphaP_inc,0.0115116,P,inc,learning
mu_alphaV_con,0.106649,V,con,learning
mu_alphaV_inc,0.0163999,V,inc,learning
mu_alphaP_con,0.044819,P,con,learning
mu_alphaP_inc,0.0113253,P,inc,learning
mu_alphaV_con,0.119442,V,con,learning
mu_alphaV_inc,0.0112008,V,inc,learning
mu_alphaP_con,0.0651984,P,con,learning
mu_alphaP_inc,0.01179,P,inc,learning
mu_alphaV_con,0.104701,V,con,learning
mu_alphaV_inc,0.0103589,V,inc,learning
mu_alphaP_con,0.0471361,P,con,learning
mu_alphaP_inc,0.0150194,P,inc,learning
mu_alphaV_con,0.117491,V,con,learning
mu_alphaV_inc,0.0172381,V,inc,learning
mu_alphaP_con,0.0475285,P,con,learning
mu_alphaP_inc,0.0102989,P,inc,learning
mu_alphaV_con,0.125626,V,con,learning
mu_alphaV_inc,0.014479,V,inc,learning
mu_alphaP_con,0.0567585,P,con,learning
mu_alphaP_inc,0.0123861,P,inc,learning
mu_alphaV_con,0.11071,V,con,learning
mu_alphaV_inc,0.0130586,V,inc,learning
mu_alphaP_con,0.0576928,P,con,learning
mu_alphaP_inc,0.00919885,P,inc,learning
mu_alphaV_con,0.115088,V,con,learning
mu_alphaV_inc,0.0134079,V,inc,learning
mu_alphaP_con,0.0620371,P,con,learning
mu_alphaP_inc,0.00989805,P,inc,learning
mu_alphaV_con,0.106657,V,con,learning
mu_alphaV_inc,0.0109771,V,inc,learning
mu_alphaP_con,0.0554137,P,con,learning
mu_alphaP_inc,0.0100064,P,inc,learning
mu_alphaV_con,0.112881,V,con,learning
mu_alphaV_inc,0.0123747,V,inc,learning
mu_alphaP_con,0.0552068,P,con,learning
mu_alphaP_inc,0.0107371,P,inc,learning
mu_alphaV_con,0.126607,V,con,learning
mu_alphaV_inc,0.0127307,V,inc,learning
mu_alphaP_con,0.0507734,P,con,learning
mu_alphaP_inc,0.0100199,P,inc,learning
mu_alphaV_con,0.129425,V,con,learning
mu_alphaV_inc,0.0134627,V,inc,learning
mu_alphaP_con,0.0523135,P,con,learning
mu_alphaP_inc,0.00979445,P,inc,learning
mu_alphaV_con,0.106176,V,con,learning
mu_alphaV_inc,0.012029,V,inc,learning
mu_alphaP_con,0.0654055,P,con,learning
mu_alphaP_inc,0.00977268,P,inc,learning
mu_alphaV_con,0.124119,V,con,learning
mu_alphaV_inc,0.0122716,V,inc,learning
mu_alphaP_con,0.0397957,P,con,learning
mu_alphaP_inc,0.010153,P,inc,learning
mu_alphaV_con,0.0843738,V,con,learning
mu_alphaV_inc,0.0121485,V,inc,learning
mu_alphaP_con,0.0629872,P,con,learning
mu_alphaP_inc,0.0100783,P,inc,learning
mu_alphaV_con,0.109357,V,con,learning
mu_alphaV_inc,0.0112293,V,inc,learning
mu_alphaP_con,0.0475856,P,con,learning
mu_alphaP_inc,0.0112415,P,inc,learning
mu_alphaV_con,0.121076,V,con,learning
mu_alphaV_inc,0.0137319,V,inc,learning
mu_alphaP_con,0.0527826,P,con,learning
mu_alphaP_inc,0.0115005,P,inc,learning
mu_alphaV_con,0.119399,V,con,learning
mu_alphaV_inc,0.0105871,V,inc,learning
mu_alphaP_con,0.053253,P,con,learning
mu_alphaP_inc,0.0132856,P,inc,learning
mu_alphaV_con,0.113856,V,con,learning
mu_alphaV_inc,0.0121225,V,inc,learning
mu_alphaP_con,0.048348,P,con,learning
mu_alphaP_inc,0.00875185,P,inc,learning
mu_alphaV_con,0.11838,V,con,learning
mu_alphaV_inc,0.00961346,V,inc,learning
mu_alphaP_con,0.0428651,P,con,learning
mu_alphaP_inc,0.0146587,P,inc,learning
mu_alphaV_con,0.121392,V,con,learning
mu_alphaV_inc,0.014202,V,inc,learning
mu_alphaP_con,0.0572984,P,con,learning
mu_alphaP_inc,0.0115439,P,inc,learning
mu_alphaV_con,0.10656499999999999,V,con,learning
mu_alphaV_inc,0.0109744,V,inc,learning
mu_alphaP_con,0.0421181,P,con,learning
mu_alphaP_inc,0.0126065,P,inc,learning
mu_alphaV_con,0.11946,V,con,learning
mu_alphaV_inc,0.0114203,V,inc,learning
mu_alphaP_con,0.0587336,P,con,learning
mu_alphaP_inc,0.0120712,P,inc,learning
mu_alphaV_con,0.134166,V,con,learning
mu_alphaV_inc,0.0124603,V,inc,learning
mu_alphaP_con,0.0586372,P,con,learning
mu_alphaP_inc,0.0129438,P,inc,learning
mu_alphaV_con,0.0960387,V,con,learning
mu_alphaV_inc,0.00997203,V,inc,learning
mu_alphaP_con,0.0484787,P,con,learning
mu_alphaP_inc,0.0124785,P,inc,learning
mu_alphaV_con,0.098461,V,con,learning
mu_alphaV_inc,0.0125322,V,inc,learning
mu_alphaP_con,0.0511668,P,con,learning
mu_alphaP_inc,0.0147396,P,inc,learning
mu_alphaV_con,0.123176,V,con,learning
mu_alphaV_inc,0.0120628,V,inc,learning
mu_alphaP_con,0.044039,P,con,learning
mu_alphaP_inc,0.00940472,P,inc,learning
mu_alphaV_con,0.105912,V,con,learning
mu_alphaV_inc,0.0123848,V,inc,learning
mu_alphaP_con,0.0501174,P,con,learning
mu_alphaP_inc,0.0107573,P,inc,learning
mu_alphaV_con,0.121446,V,con,learning
mu_alphaV_inc,0.0138446,V,inc,learning
mu_alphaP_con,0.0468513,P,con,learning
mu_alphaP_inc,0.0122162,P,inc,learning
mu_alphaV_con,0.107697,V,con,learning
mu_alphaV_inc,0.0125177,V,inc,learning
mu_alphaP_con,0.0508376,P,con,learning
mu_alphaP_inc,0.00997563,P,inc,learning
mu_alphaV_con,0.116905,V,con,learning
mu_alphaV_inc,0.0145017,V,inc,learning
mu_alphaP_con,0.0554263,P,con,learning
mu_alphaP_inc,0.0123065,P,inc,learning
mu_alphaV_con,0.109934,V,con,learning
