parameter,value,domain,congruency,par_class
mu_alphaP_inc,0.0183397,P,inc,learning
mu_alphaV_con,0.0796546,V,con,learning
mu_alphaV_inc,0.0319375,V,inc,learning
mu_alphaP_con,0.0630503,P,con,learning
mu_alphaP_inc,0.0253679,P,inc,learning
mu_alphaV_con,0.0904252,V,con,learning
mu_alphaV_inc,0.0283617,V,inc,learning
mu_alphaP_con,0.0587445,P,con,learning
mu_alphaP_inc,0.0273003,P,inc,learning
mu_alphaV_con,0.0841824,V,con,learning
mu_alphaV_inc,0.0311101,V,inc,learning
mu_alphaP_con,0.0694894,P,con,learning
mu_alphaP_inc,0.0220316,P,inc,learning
mu_alphaV_con,0.0731565,V,con,learning
mu_alphaV_inc,0.0215103,V,inc,learning
mu_alphaP_con,0.0781062,P,con,learning
mu_alphaP_inc,0.0214433,P,inc,learning
mu_alphaV_con,0.0813314,V,con,learning
mu_alphaV_inc,0.0322179,V,inc,learning
mu_alphaP_con,0.0529562,P,con,learning
mu_alphaP_inc,0.0257809,P,inc,learning
mu_alphaV_con,0.0719211,V,con,learning
mu_alphaV_inc,0.0270704,V,inc,learning
mu_alphaP_con,0.055513,P,con,learning
mu_alphaP_inc,0.0220021,P,inc,learning
mu_alphaV_con,0.0656548,V,con,learning
mu_alphaV_inc,0.0323463,V,inc,learning
mu_alphaP_con,0.0591138,P,con,learning
mu_alphaP_inc,0.0230013,P,inc,learning
mu_alphaV_con,0.0871337,V,con,learning
mu_alphaV_inc,0.0290207,V,inc,learning
mu_alphaP_con,0.0645057,P,con,learning
mu_alphaP_inc,0.0227701,P,inc,learning
mu_alphaV_con,0.0842277,V,con,learning
mu_alphaV_inc,0.0340679,V,inc,learning
mu_alphaP_con,0.0657359,P,con,learning
mu_alphaP_inc,0.0274075,P,inc,learning
mu_alphaV_con,0.0847281,V,con,learning
mu_alphaV_inc,0.0301291,V,inc,learning
mu_alphaP_con,0.0662296,P,con,learning
mu_alphaP_inc,0.0149296,P,inc,learning
mu_alphaV_con,0.0771625,V,con,learning
mu_alphaV_inc,0.0245278,V,inc,learning
mu_alphaP_con,0.0581265,P,con,learning
mu_alphaP_inc,0.0256704,P,inc,learning
mu_alphaV_con,0.0899141,V,con,learning
mu_alphaV_inc,0.0276028,V,inc,learning
mu_alphaP_con,0.063306,P,con,learning
mu_alphaP_inc,0.0209674,P,inc,learning
mu_alphaV_con,0.0882168,V,con,learning
mu_alphaV_inc,0.0314487,V,inc,learning
mu_alphaP_con,0.0613045,P,con,learning
mu_alphaP_inc,0.0237497,P,inc,learning
mu_alphaV_con,0.084556,V,con,learning
mu_alphaV_inc,0.0318468,V,inc,learning
mu_alphaP_con,0.0602246,P,con,learning
mu_alphaP_inc,0.0159851,P,inc,learning
mu_alphaV_con,0.0799408,V,con,learning
mu_alphaV_inc,0.0304652,V,inc,learning
mu_alphaP_con,0.0620914,P,con,learning
mu_alphaP_inc,0.0159975,P,inc,learning
mu_alphaV_con,0.0765251,V,con,learning
mu_alphaV_inc,0.0311448,V,inc,learning
mu_alphaP_con,0.059348,P,con,learning
mu_alphaP_inc,0.0199081,P,inc,learning
mu_alphaV_con,0.0771026,V,con,learning
mu_alphaV_inc,0.0300883,V,inc,learning
mu_alphaP_con,0.0526659,P,con,learning
mu_alphaP_inc,0.022945,P,inc,learning
mu_alphaV_con,0.0770661,V,con,learning
mu_alphaV_inc,0.0329578,V,inc,learning
mu_alphaP_con,0.0648488,P,con,learning
mu_alphaP_inc,0.0225316,P,inc,learning
mu_alphaV_con,0.0691936,V,con,learning
mu_alphaV_inc,0.024401,V,inc,learning
mu_alphaP_con,0.0544227,P,con,learning
mu_alphaP_inc,0.0222911,P,inc,learning
mu_alphaV_con,0.0779525,V,con,learning
mu_alphaV_inc,0.0303764,V,inc,learning
mu_alphaP_con,0.0594436,P,con,learning
mu_alphaP_inc,0.0221356,P,inc,learning
mu_alphaV_con,0.0882316,V,con,learning
mu_alphaV_inc,0.0246827,V,inc,learning
mu_alphaP_con,0.060406,P,con,learning
mu_alphaP_inc,0.019161,P,inc,learning
mu_alphaV_con,0.0844395,V,con,learning
mu_alphaV_inc,0.0293843,V,inc,learning
mu_alphaP_con,0.0658214,P,con,learning
mu_alphaP_inc,0.0191907,P,inc,learning
mu_alphaV_con,0.0847024,V,con,learning
mu_alphaV_inc,0.0281375,V,inc,learning
mu_alphaP_con,0.0527625,P,con,learning
mu_alphaP_inc,0.0154592,P,inc,learning
mu_alphaV_con,0.0803337,V,con,learning
mu_alphaV_inc,0.0300971,V,inc,learning
mu_alphaP_con,0.0559021,P,con,learning
mu_alphaP_inc,0.0185344,P,inc,learning
mu_alphaV_con,0.081317,V,con,learning
mu_alphaV_inc,0.0318848,V,inc,learning
mu_alphaP_con,0.0543989,P,con,learning
mu_alphaP_inc,0.0186792,P,inc,learning
mu_alphaV_con,0.07248,V,con,learning
mu_alphaV_inc,0.0291342,V,inc,learning
mu_alphaP_con,0.0618295,P,con,learning
mu_alphaP_inc,0.0200728,P,inc,learning
mu_alphaV_con,0.0738621,V,con,learning
mu_alphaV_inc,0.0275912,V,inc,learning
mu_alphaP_con,0.055017,P,con,learning
mu_alphaP_inc,0.0208159,P,inc,learning
mu_alphaV_con,0.0742434,V,con,learning
mu_alphaV_inc,0.0260368,V,inc,learning
mu_alphaP_con,0.0630097,P,con,learning
mu_alphaP_inc,0.0216546,P,inc,learning
mu_alphaV_con,0.0759619,V,con,learning
mu_alphaV_inc,0.0296116,V,inc,learning
mu_alphaP_con,0.058879,P,con,learning
mu_alphaP_inc,0.01877,P,inc,learning
mu_alphaV_con,0.0753312,V,con,learning
mu_alphaV_inc,0.02556,V,inc,learning
mu_alphaP_con,0.0586366,P,con,learning
mu_alphaP_inc,0.0190935,P,inc,learning
mu_alphaV_con,0.0870739,V,con,learning
mu_alphaV_inc,0.029061,V,inc,learning
mu_alphaP_con,0.0651755,P,con,learning
mu_alphaP_inc,0.0190412,P,inc,learning
mu_alphaV_con,0.0597696,V,con,learning
mu_alphaV_inc,0.0303226,V,inc,learning
mu_alphaP_con,0.052542,P,con,learning
mu_alphaP_inc,0.0180017,P,inc,learning
mu_alphaV_con,0.084756,V,con,learning
mu_alphaV_inc,0.0290853,V,inc,learning
mu_alphaP_con,0.0589589,P,con,learning
mu_alphaP_inc,0.0183793,P,inc,learning
mu_alphaV_con,0.0663632,V,con,learning
mu_alphaV_inc,0.0241858,V,inc,learning
mu_alphaP_con,0.0583518,P,con,learning
mu_alphaP_inc,0.0213402,P,inc,learning
mu_alphaV_con,0.071323,V,con,learning
mu_alphaV_inc,0.0316364,V,inc,learning
mu_alphaP_con,0.0575874,P,con,learning
mu_alphaP_inc,0.017362,P,inc,learning
mu_alphaV_con,0.0817358,V,con,learning
mu_alphaV_inc,0.0317233,V,inc,learning
mu_alphaP_con,0.0589082,P,con,learning
mu_alphaP_inc,0.0186508,P,inc,learning
mu_alphaV_con,0.082854,V,con,learning
mu_alphaV_inc,0.0255193,V,inc,learning
mu_alphaP_con,0.058425,P,con,learning
mu_alphaP_inc,0.0221458,P,inc,learning
mu_alphaV_con,0.0846253,V,con,learning
mu_alphaV_inc,0.0264725,V,inc,learning
mu_alphaP_con,0.0573137,P,con,learning
mu_alphaP_inc,0.0240411,P,inc,learning
mu_alphaV_con,0.0721411,V,con,learning
mu_alphaV_inc,0.0308557,V,inc,learning
mu_alphaP_con,0.0574418,P,con,learning
mu_alphaP_inc,0.0244104,P,inc,learning
mu_alphaV_con,0.0797281,V,con,learning
mu_alphaV_inc,0.0293074,V,inc,learning
mu_alphaP_con,0.0568293,P,con,learning
mu_alphaP_inc,0.0237283,P,inc,learning
mu_alphaV_con,0.0844799,V,con,learning
mu_alphaV_inc,0.029832,V,inc,learning
mu_alphaP_con,0.0562536,P,con,learning
mu_alphaP_inc,0.0195504,P,inc,learning
mu_alphaV_con,0.0853117,V,con,learning
mu_alphaV_inc,0.0268143,V,inc,learning
mu_alphaP_con,0.0641071,P,con,learning
mu_alphaP_inc,0.0166562,P,inc,learning
mu_alphaV_con,0.0676539,V,con,learning
mu_alphaV_inc,0.0326746,V,inc,learning
mu_alphaP_con,0.0558185,P,con,learning
mu_alphaP_inc,0.0229804,P,inc,learning
mu_alphaV_con,0.0670976,V,con,learning
mu_alphaV_inc,0.0207061,V,inc,learning
mu_alphaP_con,0.0611866,P,con,learning
mu_alphaP_inc,0.0212169,P,inc,learning
mu_alphaV_con,0.0811684,V,con,learning
mu_alphaV_inc,0.0345384,V,inc,learning
mu_alphaP_con,0.0580766,P,con,learning
mu_alphaP_inc,0.0221172,P,inc,learning
mu_alphaV_con,0.0859576,V,con,learning
mu_alphaV_inc,0.0284515,V,inc,learning
mu_alphaP_con,0.0677834,P,con,learning
mu_alphaP_inc,0.0195971,P,inc,learning
mu_alphaV_con,0.0647345,V,con,learning
mu_alphaV_inc,0.0346918,V,inc,learning
mu_alphaP_con,0.0448873,P,con,learning
mu_alphaP_inc,0.0199023,P,inc,learning
mu_alphaV_con,0.0702989,V,con,learning
mu_alphaV_inc,0.0217117,V,inc,learning
mu_alphaP_con,0.0489481,P,con,learning
mu_alphaP_inc,0.0212474,P,inc,learning
mu_alphaV_con,0.0732717,V,con,learning
mu_alphaV_inc,0.0404251,V,inc,learning
mu_alphaP_con,0.0576772,P,con,learning
mu_alphaP_inc,0.0244677,P,inc,learning
mu_alphaV_con,0.0707568,V,con,learning
mu_alphaV_inc,0.0416099,V,inc,learning
mu_alphaP_con,0.0714685,P,con,learning
mu_alphaP_inc,0.0227376,P,inc,learning
mu_alphaV_con,0.0698845,V,con,learning
mu_alphaV_inc,0.0452689,V,inc,learning
mu_alphaP_con,0.0670327,P,con,learning
mu_alphaP_inc,0.0216168,P,inc,learning
mu_alphaV_con,0.0774513,V,con,learning
mu_alphaV_inc,0.0344593,V,inc,learning
mu_alphaP_con,0.0626264,P,con,learning
mu_alphaP_inc,0.0268683,P,inc,learning
mu_alphaV_con,0.0786423,V,con,learning
mu_alphaV_inc,0.0363797,V,inc,learning
mu_alphaP_con,0.0643835,P,con,learning
mu_alphaP_inc,0.0247446,P,inc,learning
mu_alphaV_con,0.0719395,V,con,learning
mu_alphaV_inc,0.0264868,V,inc,learning
mu_alphaP_con,0.0582212,P,con,learning
mu_alphaP_inc,0.0169252,P,inc,learning
mu_alphaV_con,0.0692212,V,con,learning
mu_alphaV_inc,0.0238678,V,inc,learning
mu_alphaP_con,0.0654732,P,con,learning
mu_alphaP_inc,0.023669,P,inc,learning
mu_alphaV_con,0.0795248,V,con,learning
mu_alphaV_inc,0.0280706,V,inc,learning
mu_alphaP_con,0.056074,P,con,learning
mu_alphaP_inc,0.0144069,P,inc,learning
mu_alphaV_con,0.0761701,V,con,learning
mu_alphaV_inc,0.0301754,V,inc,learning
mu_alphaP_con,0.0644642,P,con,learning
mu_alphaP_inc,0.0302866,P,inc,learning
mu_alphaV_con,0.0765561,V,con,learning
mu_alphaV_inc,0.0348203,V,inc,learning
mu_alphaP_con,0.0573345,P,con,learning
mu_alphaP_inc,0.0139099,P,inc,learning
mu_alphaV_con,0.0639726,V,con,learning
mu_alphaV_inc,0.0305787,V,inc,learning
mu_alphaP_con,0.0560211,P,con,learning
mu_alphaP_inc,0.0241901,P,inc,learning
mu_alphaV_con,0.0784284,V,con,learning
mu_alphaV_inc,0.0265235,V,inc,learning
mu_alphaP_con,0.0505543,P,con,learning
mu_alphaP_inc,0.0178887,P,inc,learning
mu_alphaV_con,0.0717995,V,con,learning
mu_alphaV_inc,0.0327499,V,inc,learning
mu_alphaP_con,0.0612327,P,con,learning
mu_alphaP_inc,0.0196485,P,inc,learning
mu_alphaV_con,0.0886358,V,con,learning
mu_alphaV_inc,0.0280343,V,inc,learning
mu_alphaP_con,0.0566542,P,con,learning
mu_alphaP_inc,0.0167154,P,inc,learning
mu_alphaV_con,0.0783778,V,con,learning
mu_alphaV_inc,0.0287999,V,inc,learning
mu_alphaP_con,0.0550358,P,con,learning
mu_alphaP_inc,0.0158981,P,inc,learning
mu_alphaV_con,0.0770387,V,con,learning
mu_alphaV_inc,0.0280505,V,inc,learning
mu_alphaP_con,0.0650176,P,con,learning
mu_alphaP_inc,0.021029,P,inc,learning
mu_alphaV_con,0.0704518,V,con,learning
mu_alphaV_inc,0.0304955,V,inc,learning
mu_alphaP_con,0.0518903,P,con,learning
mu_alphaP_inc,0.0268196,P,inc,learning
mu_alphaV_con,0.0760508,V,con,learning
mu_alphaV_inc,0.0219646,V,inc,learning
mu_alphaP_con,0.072703,P,con,learning
mu_alphaP_inc,0.0165703,P,inc,learning
mu_alphaV_con,0.086696,V,con,learning
mu_alphaV_inc,0.0344286,V,inc,learning
mu_alphaP_con,0.0466228,P,con,learning
mu_alphaP_inc,0.0202323,P,inc,learning
mu_alphaV_con,0.0810911,V,con,learning
mu_alphaV_inc,0.0224438,V,inc,learning
mu_alphaP_con,0.0549106,P,con,learning
mu_alphaP_inc,0.0229885,P,inc,learning
mu_alphaV_con,0.0806124,V,con,learning
mu_alphaV_inc,0.0356405,V,inc,learning
mu_alphaP_con,0.0549472,P,con,learning
mu_alphaP_inc,0.0208543,P,inc,learning
mu_alphaV_con,0.0786853,V,con,learning
mu_alphaV_inc,0.0346434,V,inc,learning
mu_alphaP_con,0.0508408,P,con,learning
mu_alphaP_inc,0.0223243,P,inc,learning
mu_alphaV_con,0.0694303,V,con,learning
mu_alphaV_inc,0.0311369,V,inc,learning
mu_alphaP_con,0.0630674,P,con,learning
mu_alphaP_inc,0.0210153,P,inc,learning
mu_alphaV_con,0.0772021,V,con,learning
mu_alphaV_inc,0.0234969,V,inc,learning
mu_alphaP_con,0.0595618,P,con,learning
mu_alphaP_inc,0.0216141,P,inc,learning
mu_alphaV_con,0.0779778,V,con,learning
mu_alphaV_inc,0.0330318,V,inc,learning
mu_alphaP_con,0.0668059,P,con,learning
mu_alphaP_inc,0.0207258,P,inc,learning
mu_alphaV_con,0.0874257,V,con,learning
mu_alphaV_inc,0.0274778,V,inc,learning
mu_alphaP_con,0.0591707,P,con,learning
mu_alphaP_inc,0.0215448,P,inc,learning
mu_alphaV_con,0.0804047,V,con,learning
mu_alphaV_inc,0.0293708,V,inc,learning
mu_alphaP_con,0.0609536,P,con,learning
mu_alphaP_inc,0.0240838,P,inc,learning
mu_alphaV_con,0.077741,V,con,learning
mu_alphaV_inc,0.0275942,V,inc,learning
mu_alphaP_con,0.0576907,P,con,learning
mu_alphaP_inc,0.0162416,P,inc,learning
mu_alphaV_con,0.0732116,V,con,learning
mu_alphaV_inc,0.0254098,V,inc,learning
mu_alphaP_con,0.0607178,P,con,learning
mu_alphaP_inc,0.0167776,P,inc,learning
mu_alphaV_con,0.0721479,V,con,learning
mu_alphaV_inc,0.027148,V,inc,learning
mu_alphaP_con,0.0638032,P,con,learning
mu_alphaP_inc,0.0239322,P,inc,learning
mu_alphaV_con,0.0748025,V,con,learning
mu_alphaV_inc,0.0299515,V,inc,learning
mu_alphaP_con,0.0604169,P,con,learning
mu_alphaP_inc,0.0170697,P,inc,learning
mu_alphaV_con,0.0802191,V,con,learning
mu_alphaV_inc,0.0257161,V,inc,learning
mu_alphaP_con,0.064834,P,con,learning
mu_alphaP_inc,0.0185808,P,inc,learning
mu_alphaV_con,0.0745872,V,con,learning
mu_alphaV_inc,0.0332225,V,inc,learning
mu_alphaP_con,0.0619745,P,con,learning
mu_alphaP_inc,0.0170873,P,inc,learning
mu_alphaV_con,0.0831948,V,con,learning
mu_alphaV_inc,0.0306342,V,inc,learning
mu_alphaP_con,0.0572911,P,con,learning
mu_alphaP_inc,0.0179352,P,inc,learning
mu_alphaV_con,0.0752577,V,con,learning
mu_alphaV_inc,0.0267841,V,inc,learning
mu_alphaP_con,0.0646005,P,con,learning
mu_alphaP_inc,0.025319500000000002,P,inc,learning
mu_alphaV_con,0.0728043,V,con,learning
mu_alphaV_inc,0.0269614,V,inc,learning
mu_alphaP_con,0.0612899,P,con,learning
mu_alphaP_inc,0.0222575,P,inc,learning
mu_alphaV_con,0.0823139,V,con,learning
mu_alphaV_inc,0.0276514,V,inc,learning
mu_alphaP_con,0.0601177,P,con,learning
mu_alphaP_inc,0.0200018,P,inc,learning
mu_alphaV_con,0.0698902,V,con,learning
mu_alphaV_inc,0.0321033,V,inc,learning
mu_alphaP_con,0.060733,P,con,learning
mu_alphaP_inc,0.0225631,P,inc,learning
mu_alphaV_con,0.0734876,V,con,learning
mu_alphaV_inc,0.0294715,V,inc,learning
mu_alphaP_con,0.067087,P,con,learning
mu_alphaP_inc,0.0228431,P,inc,learning
mu_alphaV_con,0.0797921,V,con,learning
mu_alphaV_inc,0.0311693,V,inc,learning
mu_alphaP_con,0.0540996,P,con,learning
mu_alphaP_inc,0.0179078,P,inc,learning
mu_alphaV_con,0.0768925,V,con,learning
mu_alphaV_inc,0.028662,V,inc,learning
mu_alphaP_con,0.0618957,P,con,learning
mu_alphaP_inc,0.022202,P,inc,learning
mu_alphaV_con,0.0738258,V,con,learning
mu_alphaV_inc,0.0320023,V,inc,learning
mu_alphaP_con,0.0525948,P,con,learning
mu_alphaP_inc,0.0241208,P,inc,learning
mu_alphaV_con,0.070204,V,con,learning
mu_alphaV_inc,0.0289195,V,inc,learning
mu_alphaP_con,0.0617193,P,con,learning
mu_alphaP_inc,0.020793,P,inc,learning
mu_alphaV_con,0.0764847,V,con,learning
mu_alphaV_inc,0.0286493,V,inc,learning
mu_alphaP_con,0.0458658,P,con,learning
mu_alphaP_inc,0.0201582,P,inc,learning
mu_alphaV_con,0.0777313,V,con,learning
mu_alphaV_inc,0.0314849,V,inc,learning
mu_alphaP_con,0.0829666,P,con,learning
mu_alphaP_inc,0.0252886,P,inc,learning
mu_alphaV_con,0.0898236,V,con,learning
mu_alphaV_inc,0.0352594,V,inc,learning
mu_alphaP_con,0.0770241,P,con,learning
mu_alphaP_inc,0.0197889,P,inc,learning
mu_alphaV_con,0.0840223,V,con,learning
mu_alphaV_inc,0.0263301,V,inc,learning
mu_alphaP_con,0.0701426,P,con,learning
mu_alphaP_inc,0.023858,P,inc,learning
mu_alphaV_con,0.0838921,V,con,learning
mu_alphaV_inc,0.0339221,V,inc,learning
mu_alphaP_con,0.0529866,P,con,learning
mu_alphaP_inc,0.026161,P,inc,learning
mu_alphaV_con,0.0876622,V,con,learning
mu_alphaV_inc,0.0329496,V,inc,learning
mu_alphaP_con,0.0565807,P,con,learning
mu_alphaP_inc,0.0248021,P,inc,learning
mu_alphaV_con,0.0704942,V,con,learning
mu_alphaV_inc,0.0281311,V,inc,learning
mu_alphaP_con,0.068992,P,con,learning
mu_alphaP_inc,0.0207571,P,inc,learning
mu_alphaV_con,0.0796614,V,con,learning
mu_alphaV_inc,0.0258426,V,inc,learning
mu_alphaP_con,0.0707896,P,con,learning
mu_alphaP_inc,0.0195748,P,inc,learning
mu_alphaV_con,0.0751426,V,con,learning
mu_alphaV_inc,0.0346857,V,inc,learning
mu_alphaP_con,0.0633629,P,con,learning
mu_alphaP_inc,0.021821,P,inc,learning
mu_alphaV_con,0.0785907,V,con,learning
mu_alphaV_inc,0.0314914,V,inc,learning
mu_alphaP_con,0.0577164,P,con,learning
mu_alphaP_inc,0.0171736,P,inc,learning
mu_alphaV_con,0.0729178,V,con,learning
mu_alphaV_inc,0.0304254,V,inc,learning
mu_alphaP_con,0.0569056,P,con,learning
mu_alphaP_inc,0.0203811,P,inc,learning
mu_alphaV_con,0.0877749,V,con,learning
mu_alphaV_inc,0.0291578,V,inc,learning
mu_alphaP_con,0.0584953,P,con,learning
mu_alphaP_inc,0.0203656,P,inc,learning
mu_alphaV_con,0.0773665,V,con,learning
mu_alphaV_inc,0.0311096,V,inc,learning
mu_alphaP_con,0.0518625,P,con,learning
mu_alphaP_inc,0.0209779,P,inc,learning
mu_alphaV_con,0.0768499,V,con,learning
mu_alphaV_inc,0.0339549,V,inc,learning
mu_alphaP_con,0.062056,P,con,learning
mu_alphaP_inc,0.0170828,P,inc,learning
mu_alphaV_con,0.0794549,V,con,learning
mu_alphaV_inc,0.0342975,V,inc,learning
mu_alphaP_con,0.0569003,P,con,learning
mu_alphaP_inc,0.0195564,P,inc,learning
mu_alphaV_con,0.0806399,V,con,learning
mu_alphaV_inc,0.0236223,V,inc,learning
mu_alphaP_con,0.064522,P,con,learning
mu_alphaP_inc,0.0197285,P,inc,learning
mu_alphaV_con,0.0736974,V,con,learning
mu_alphaV_inc,0.027752,V,inc,learning
mu_alphaP_con,0.0539871,P,con,learning
mu_alphaP_inc,0.0212907,P,inc,learning
mu_alphaV_con,0.0695517,V,con,learning
mu_alphaV_inc,0.0343846,V,inc,learning
mu_alphaP_con,0.0570986,P,con,learning
mu_alphaP_inc,0.0188885,P,inc,learning
mu_alphaV_con,0.059283,V,con,learning
mu_alphaV_inc,0.0285576,V,inc,learning
mu_alphaP_con,0.0582061,P,con,learning
mu_alphaP_inc,0.0217535,P,inc,learning
mu_alphaV_con,0.0799575,V,con,learning
mu_alphaV_inc,0.0317354,V,inc,learning
mu_alphaP_con,0.0644424,P,con,learning
mu_alphaP_inc,0.023914,P,inc,learning
mu_alphaV_con,0.0839601,V,con,learning
mu_alphaV_inc,0.0298123,V,inc,learning
mu_alphaP_con,0.0587859,P,con,learning
mu_alphaP_inc,0.0216499,P,inc,learning
mu_alphaV_con,0.0605161,V,con,learning
mu_alphaV_inc,0.0286154,V,inc,learning
mu_alphaP_con,0.0564285,P,con,learning
mu_alphaP_inc,0.0169618,P,inc,learning
mu_alphaV_con,0.0806959,V,con,learning
mu_alphaV_inc,0.0290667,V,inc,learning
mu_alphaP_con,0.0617487,P,con,learning
mu_alphaP_inc,0.0195012,P,inc,learning
mu_alphaV_con,0.074856,V,con,learning
mu_alphaV_inc,0.0335813,V,inc,learning
mu_alphaP_con,0.0636585,P,con,learning
mu_alphaP_inc,0.0209408,P,inc,learning
mu_alphaV_con,0.0701484,V,con,learning
mu_alphaV_inc,0.0247079,V,inc,learning
mu_alphaP_con,0.0595713,P,con,learning
mu_alphaP_inc,0.0199413,P,inc,learning
mu_alphaV_con,0.0758078,V,con,learning
mu_alphaV_inc,0.034944,V,inc,learning
mu_alphaP_con,0.0595221,P,con,learning
mu_alphaP_inc,0.0219968,P,inc,learning
mu_alphaV_con,0.0749163,V,con,learning
mu_alphaV_inc,0.0243913,V,inc,learning
mu_alphaP_con,0.0559797,P,con,learning
mu_alphaP_inc,0.0188906,P,inc,learning
mu_alphaV_con,0.0764314,V,con,learning
mu_alphaV_inc,0.0341702,V,inc,learning
mu_alphaP_con,0.0631219,P,con,learning
mu_alphaP_inc,0.0230825,P,inc,learning
mu_alphaV_con,0.0775235,V,con,learning
mu_alphaV_inc,0.0253202,V,inc,learning
mu_alphaP_con,0.064528,P,con,learning
mu_alphaP_inc,0.0176615,P,inc,learning
mu_alphaV_con,0.0794322,V,con,learning
mu_alphaV_inc,0.0349248,V,inc,learning
mu_alphaP_con,0.062092,P,con,learning
mu_alphaP_inc,0.0187768,P,inc,learning
mu_alphaV_con,0.0737813,V,con,learning
mu_alphaV_inc,0.0232235,V,inc,learning
mu_alphaP_con,0.0569149,P,con,learning
mu_alphaP_inc,0.0196915,P,inc,learning
mu_alphaV_con,0.0730471,V,con,learning
mu_alphaV_inc,0.0288553,V,inc,learning
mu_alphaP_con,0.0570291,P,con,learning
mu_alphaP_inc,0.0238391,P,inc,learning
mu_alphaV_con,0.0813113,V,con,learning
mu_alphaV_inc,0.0247433,V,inc,learning
mu_alphaP_con,0.0590604,P,con,learning
mu_alphaP_inc,0.0218191,P,inc,learning
mu_alphaV_con,0.0663881,V,con,learning
mu_alphaV_inc,0.0343076,V,inc,learning
mu_alphaP_con,0.0715014,P,con,learning
mu_alphaP_inc,0.0163224,P,inc,learning
mu_alphaV_con,0.0679385,V,con,learning
mu_alphaV_inc,0.0278405,V,inc,learning
mu_alphaP_con,0.0681844,P,con,learning
mu_alphaP_inc,0.0197308,P,inc,learning
mu_alphaV_con,0.0726086,V,con,learning
mu_alphaV_inc,0.0277269,V,inc,learning
mu_alphaP_con,0.0571215,P,con,learning
mu_alphaP_inc,0.0170311,P,inc,learning
mu_alphaV_con,0.0783177,V,con,learning
mu_alphaV_inc,0.0296789,V,inc,learning
mu_alphaP_con,0.0645964,P,con,learning
mu_alphaP_inc,0.0203765,P,inc,learning
mu_alphaV_con,0.0669427,V,con,learning
mu_alphaV_inc,0.0298182,V,inc,learning
mu_alphaP_con,0.0569373,P,con,learning
mu_alphaP_inc,0.0189311,P,inc,learning
mu_alphaV_con,0.0741614,V,con,learning
mu_alphaV_inc,0.0314117,V,inc,learning
mu_alphaP_con,0.0593658,P,con,learning
mu_alphaP_inc,0.0247312,P,inc,learning
mu_alphaV_con,0.0737186,V,con,learning
mu_alphaV_inc,0.0319591,V,inc,learning
mu_alphaP_con,0.0708766,P,con,learning
mu_alphaP_inc,0.0216423,P,inc,learning
mu_alphaV_con,0.0769973,V,con,learning
mu_alphaV_inc,0.0261068,V,inc,learning
mu_alphaP_con,0.0679768,P,con,learning
mu_alphaP_inc,0.0183344,P,inc,learning
mu_alphaV_con,0.0803039,V,con,learning
mu_alphaV_inc,0.0250165,V,inc,learning
mu_alphaP_con,0.0574803,P,con,learning
mu_alphaP_inc,0.0197779,P,inc,learning
mu_alphaV_con,0.0717363,V,con,learning
mu_alphaV_inc,0.0243028,V,inc,learning
mu_alphaP_con,0.0634629,P,con,learning
mu_alphaP_inc,0.0174367,P,inc,learning
mu_alphaV_con,0.0705238,V,con,learning
mu_alphaV_inc,0.0290216,V,inc,learning
mu_alphaP_con,0.0585956,P,con,learning
mu_alphaP_inc,0.024904,P,inc,learning
mu_alphaV_con,0.0750941,V,con,learning
mu_alphaV_inc,0.0331689,V,inc,learning
mu_alphaP_con,0.0606577,P,con,learning
mu_alphaP_inc,0.018963,P,inc,learning
mu_alphaV_con,0.0765766,V,con,learning
mu_alphaV_inc,0.0384922,V,inc,learning
mu_alphaP_con,0.0658941,P,con,learning
mu_alphaP_inc,0.0208502,P,inc,learning
mu_alphaV_con,0.072451,V,con,learning
mu_alphaV_inc,0.0390008,V,inc,learning
mu_alphaP_con,0.0717954,P,con,learning
mu_alphaP_inc,0.0237691,P,inc,learning
mu_alphaV_con,0.0774789,V,con,learning
mu_alphaV_inc,0.0260993,V,inc,learning
mu_alphaP_con,0.0520423,P,con,learning
mu_alphaP_inc,0.0197034,P,inc,learning
mu_alphaV_con,0.0753109,V,con,learning
mu_alphaV_inc,0.0230659,V,inc,learning
mu_alphaP_con,0.0671816,P,con,learning
mu_alphaP_inc,0.0218309,P,inc,learning
mu_alphaV_con,0.0724008,V,con,learning
mu_alphaV_inc,0.031308,V,inc,learning
mu_alphaP_con,0.0527392,P,con,learning
mu_alphaP_inc,0.0240133,P,inc,learning
mu_alphaV_con,0.0775766,V,con,learning
mu_alphaV_inc,0.0312038,V,inc,learning
mu_alphaP_con,0.0530203,P,con,learning
mu_alphaP_inc,0.0197059,P,inc,learning
mu_alphaV_con,0.0760184,V,con,learning
mu_alphaV_inc,0.0250867,V,inc,learning
mu_alphaP_con,0.0634289,P,con,learning
