parameter,value,domain,congruency,par_class
mu_alphaP_con,0.0366742,P,con,learning
mu_alphaP_inc,0.0136059,P,inc,learning
mu_alphaV_con,0.0883661,V,con,learning
mu_alphaV_inc,0.0126958,V,inc,learning
mu_alphaP_con,0.0463787,P,con,learning
mu_alphaP_inc,0.0131234,P,inc,learning
mu_alphaV_con,0.0864942,V,con,learning
mu_alphaV_inc,0.0143017,V,inc,learning
mu_alphaP_con,0.0522956,P,con,learning
mu_alphaP_inc,0.0124567,P,inc,learning
mu_alphaV_con,0.0834852,V,con,learning
mu_alphaV_inc,0.0123164,V,inc,learning
mu_alphaP_con,0.0616364,P,con,learning
mu_alphaP_inc,0.0119128,P,inc,learning
mu_alphaV_con,0.0866328,V,con,learning
mu_alphaV_inc,0.0139726,V,inc,learning
mu_alphaP_con,0.0384367,P,con,learning
mu_alphaP_inc,0.0114046,P,inc,learning
mu_alphaV_con,0.0826523,V,con,learning
mu_alphaV_inc,0.0126487,V,inc,learning
mu_alphaP_con,0.044414,P,con,learning
mu_alphaP_inc,0.0182478,P,inc,learning
mu_alphaV_con,0.0928765,V,con,learning
mu_alphaV_inc,0.011964,V,inc,learning
mu_alphaP_con,0.042186800000000003,P,con,learning
mu_alphaP_inc,0.0175665,P,inc,learning
mu_alphaV_con,0.0869008,V,con,learning
mu_alphaV_inc,0.0132966,V,inc,learning
mu_alphaP_con,0.0474554,P,con,learning
mu_alphaP_inc,0.0143417,P,inc,learning
mu_alphaV_con,0.0923163,V,con,learning
mu_alphaV_inc,0.0158769,V,inc,learning
mu_alphaP_con,0.0482734,P,con,learning
mu_alphaP_inc,0.0176292,P,inc,learning
mu_alphaV_con,0.0941299,V,con,learning
mu_alphaV_inc,0.0135939,V,inc,learning
mu_alphaP_con,0.0374415,P,con,learning
mu_alphaP_inc,0.0137612,P,inc,learning
mu_alphaV_con,0.0974231,V,con,learning
mu_alphaV_inc,0.0153459,V,inc,learning
mu_alphaP_con,0.0570047,P,con,learning
mu_alphaP_inc,0.0142121,P,inc,learning
mu_alphaV_con,0.0969496,V,con,learning
mu_alphaV_inc,0.0104643,V,inc,learning
mu_alphaP_con,0.0368601,P,con,learning
mu_alphaP_inc,0.0146922,P,inc,learning
mu_alphaV_con,0.0910747,V,con,learning
mu_alphaV_inc,0.0136186,V,inc,learning
mu_alphaP_con,0.0539005,P,con,learning
mu_alphaP_inc,0.0156299,P,inc,learning
mu_alphaV_con,0.100637,V,con,learning
mu_alphaV_inc,0.0121563,V,inc,learning
mu_alphaP_con,0.0436803,P,con,learning
mu_alphaP_inc,0.0150625,P,inc,learning
mu_alphaV_con,0.104558,V,con,learning
mu_alphaV_inc,0.0170757,V,inc,learning
mu_alphaP_con,0.0547981,P,con,learning
mu_alphaP_inc,0.0159959,P,inc,learning
mu_alphaV_con,0.0899416,V,con,learning
mu_alphaV_inc,0.0129054,V,inc,learning
mu_alphaP_con,0.0383896,P,con,learning
mu_alphaP_inc,0.0159048,P,inc,learning
mu_alphaV_con,0.105875,V,con,learning
mu_alphaV_inc,0.011738,V,inc,learning
mu_alphaP_con,0.0428801,P,con,learning
mu_alphaP_inc,0.0128019,P,inc,learning
mu_alphaV_con,0.0864417,V,con,learning
mu_alphaV_inc,0.0131033,V,inc,learning
mu_alphaP_con,0.0410842,P,con,learning
mu_alphaP_inc,0.0132706,P,inc,learning
mu_alphaV_con,0.0950494,V,con,learning
mu_alphaV_inc,0.0133304,V,inc,learning
mu_alphaP_con,0.0534507,P,con,learning
mu_alphaP_inc,0.0150192,P,inc,learning
mu_alphaV_con,0.090814,V,con,learning
mu_alphaV_inc,0.0115792,V,inc,learning
mu_alphaP_con,0.0454695,P,con,learning
mu_alphaP_inc,0.0141909,P,inc,learning
mu_alphaV_con,0.0957008,V,con,learning
mu_alphaV_inc,0.0122857,V,inc,learning
mu_alphaP_con,0.0531272,P,con,learning
mu_alphaP_inc,0.0139624,P,inc,learning
mu_alphaV_con,0.102427,V,con,learning
mu_alphaV_inc,0.0142437,V,inc,learning
mu_alphaP_con,0.0381801,P,con,learning
mu_alphaP_inc,0.0138969,P,inc,learning
mu_alphaV_con,0.0990368,V,con,learning
mu_alphaV_inc,0.0150186,V,inc,learning
mu_alphaP_con,0.0623694,P,con,learning
mu_alphaP_inc,0.0188023,P,inc,learning
mu_alphaV_con,0.0951578,V,con,learning
mu_alphaV_inc,0.0161357,V,inc,learning
mu_alphaP_con,0.0501713,P,con,learning
mu_alphaP_inc,0.0139938,P,inc,learning
mu_alphaV_con,0.0948134,V,con,learning
mu_alphaV_inc,0.0166959,V,inc,learning
mu_alphaP_con,0.0391533,P,con,learning
mu_alphaP_inc,0.0132227,P,inc,learning
mu_alphaV_con,0.0866305,V,con,learning
mu_alphaV_inc,0.0160868,V,inc,learning
mu_alphaP_con,0.0444813,P,con,learning
mu_alphaP_inc,0.0134177,P,inc,learning
mu_alphaV_con,0.101694,V,con,learning
mu_alphaV_inc,0.0181234,V,inc,learning
mu_alphaP_con,0.0427507,P,con,learning
mu_alphaP_inc,0.0130053,P,inc,learning
mu_alphaV_con,0.0901912,V,con,learning
mu_alphaV_inc,0.0151773,V,inc,learning
mu_alphaP_con,0.0375294,P,con,learning
mu_alphaP_inc,0.0159071,P,inc,learning
mu_alphaV_con,0.0917596,V,con,learning
mu_alphaV_inc,0.0111629,V,inc,learning
mu_alphaP_con,0.0502265,P,con,learning
mu_alphaP_inc,0.016057600000000002,P,inc,learning
mu_alphaV_con,0.0949665,V,con,learning
mu_alphaV_inc,0.0123056,V,inc,learning
mu_alphaP_con,0.0427671,P,con,learning
mu_alphaP_inc,0.0147118,P,inc,learning
mu_alphaV_con,0.0939326,V,con,learning
mu_alphaV_inc,0.0136415,V,inc,learning
mu_alphaP_con,0.0386612,P,con,learning
mu_alphaP_inc,0.0128956,P,inc,learning
mu_alphaV_con,0.110086,V,con,learning
mu_alphaV_inc,0.0145851,V,inc,learning
mu_alphaP_con,0.0515579,P,con,learning
mu_alphaP_inc,0.0114898,P,inc,learning
mu_alphaV_con,0.0841085,V,con,learning
mu_alphaV_inc,0.0136911,V,inc,learning
mu_alphaP_con,0.0489151,P,con,learning
mu_alphaP_inc,0.0147319,P,inc,learning
mu_alphaV_con,0.105128,V,con,learning
mu_alphaV_inc,0.0129654,V,inc,learning
mu_alphaP_con,0.0419904,P,con,learning
mu_alphaP_inc,0.0156332,P,inc,learning
mu_alphaV_con,0.0883525,V,con,learning
mu_alphaV_inc,0.0188332,V,inc,learning
mu_alphaP_con,0.0485812,P,con,learning
mu_alphaP_inc,0.0137878,P,inc,learning
mu_alphaV_con,0.0946232,V,con,learning
mu_alphaV_inc,0.0156258,V,inc,learning
mu_alphaP_con,0.0463382,P,con,learning
mu_alphaP_inc,0.0150567,P,inc,learning
mu_alphaV_con,0.0930037,V,con,learning
mu_alphaV_inc,0.0143106,V,inc,learning
mu_alphaP_con,0.0386709,P,con,learning
mu_alphaP_inc,0.0151033,P,inc,learning
mu_alphaV_con,0.0972514,V,con,learning
mu_alphaV_inc,0.0104198,V,inc,learning
mu_alphaP_con,0.0469413,P,con,learning
mu_alphaP_inc,0.0143824,P,inc,learning
mu_alphaV_con,0.0915671,V,con,learning
mu_alphaV_inc,0.0122474,V,inc,learning
mu_alphaP_con,0.0381257,P,con,learning
mu_alphaP_inc,0.0116061,P,inc,learning
mu_alphaV_con,0.0910469,V,con,learning
mu_alphaV_inc,0.0102306,V,inc,learning
mu_alphaP_con,0.0491889,P,con,learning
mu_alphaP_inc,0.011654,P,inc,learning
mu_alphaV_con,0.0955591,V,con,learning
mu_alphaV_inc,0.0122088,V,inc,learning
mu_alphaP_con,0.0450225,P,con,learning
mu_alphaP_inc,0.0116135,P,inc,learning
mu_alphaV_con,0.0978844,V,con,learning
mu_alphaV_inc,0.0153406,V,inc,learning
mu_alphaP_con,0.0471521,P,con,learning
mu_alphaP_inc,0.019527,P,inc,learning
mu_alphaV_con,0.0818673,V,con,learning
mu_alphaV_inc,0.0153816,V,inc,learning
mu_alphaP_con,0.0420474,P,con,learning
mu_alphaP_inc,0.0117734,P,inc,learning
mu_alphaV_con,0.102379,V,con,learning
mu_alphaV_inc,0.0137995,V,inc,learning
mu_alphaP_con,0.0432836,P,con,learning
mu_alphaP_inc,0.0112988,P,inc,learning
mu_alphaV_con,0.090717,V,con,learning
mu_alphaV_inc,0.0159014,V,inc,learning
mu_alphaP_con,0.0426986,P,con,learning
mu_alphaP_inc,0.0106448,P,inc,learning
mu_alphaV_con,0.0931607,V,con,learning
mu_alphaV_inc,0.01371,V,inc,learning
mu_alphaP_con,0.0371406,P,con,learning
mu_alphaP_inc,0.013036,P,inc,learning
mu_alphaV_con,0.104783,V,con,learning
mu_alphaV_inc,0.013613,V,inc,learning
mu_alphaP_con,0.0454986,P,con,learning
mu_alphaP_inc,0.0175121,P,inc,learning
mu_alphaV_con,0.0989319,V,con,learning
mu_alphaV_inc,0.0113702,V,inc,learning
mu_alphaP_con,0.0438786,P,con,learning
mu_alphaP_inc,0.0123602,P,inc,learning
mu_alphaV_con,0.095245,V,con,learning
mu_alphaV_inc,0.0138075,V,inc,learning
mu_alphaP_con,0.0496167,P,con,learning
mu_alphaP_inc,0.0113714,P,inc,learning
mu_alphaV_con,0.0997775,V,con,learning
mu_alphaV_inc,0.0138287,V,inc,learning
mu_alphaP_con,0.0493888,P,con,learning
mu_alphaP_inc,0.00957014,P,inc,learning
mu_alphaV_con,0.0773658,V,con,learning
mu_alphaV_inc,0.0129942,V,inc,learning
mu_alphaP_con,0.0531449,P,con,learning
mu_alphaP_inc,0.0181372,P,inc,learning
mu_alphaV_con,0.0893028,V,con,learning
mu_alphaV_inc,0.0159614,V,inc,learning
mu_alphaP_con,0.0374495,P,con,learning
mu_alphaP_inc,0.0168597,P,inc,learning
mu_alphaV_con,0.0881794,V,con,learning
mu_alphaV_inc,0.0164947,V,inc,learning
mu_alphaP_con,0.0397,P,con,learning
mu_alphaP_inc,0.0125406,P,inc,learning
mu_alphaV_con,0.087028,V,con,learning
mu_alphaV_inc,0.00977343,V,inc,learning
mu_alphaP_con,0.0446171,P,con,learning
mu_alphaP_inc,0.0141016,P,inc,learning
mu_alphaV_con,0.0988797,V,con,learning
mu_alphaV_inc,0.0152341,V,inc,learning
mu_alphaP_con,0.0422512,P,con,learning
mu_alphaP_inc,0.0131027,P,inc,learning
mu_alphaV_con,0.0993529,V,con,learning
mu_alphaV_inc,0.0124105,V,inc,learning
mu_alphaP_con,0.0443848,P,con,learning
mu_alphaP_inc,0.0143375,P,inc,learning
mu_alphaV_con,0.0974176,V,con,learning
mu_alphaV_inc,0.0170011,V,inc,learning
mu_alphaP_con,0.046377,P,con,learning
mu_alphaP_inc,0.0129485,P,inc,learning
mu_alphaV_con,0.0999399,V,con,learning
mu_alphaV_inc,0.0178812,V,inc,learning
mu_alphaP_con,0.0442437,P,con,learning
mu_alphaP_inc,0.0128512,P,inc,learning
mu_alphaV_con,0.0872306,V,con,learning
mu_alphaV_inc,0.0142903,V,inc,learning
mu_alphaP_con,0.0454652,P,con,learning
mu_alphaP_inc,0.0178052,P,inc,learning
mu_alphaV_con,0.0938262,V,con,learning
mu_alphaV_inc,0.0147224,V,inc,learning
mu_alphaP_con,0.0540842,P,con,learning
mu_alphaP_inc,0.0104879,P,inc,learning
mu_alphaV_con,0.0994774,V,con,learning
mu_alphaV_inc,0.0145656,V,inc,learning
mu_alphaP_con,0.0399744,P,con,learning
mu_alphaP_inc,0.0134848,P,inc,learning
mu_alphaV_con,0.100386,V,con,learning
mu_alphaV_inc,0.0141027,V,inc,learning
mu_alphaP_con,0.0507025,P,con,learning
mu_alphaP_inc,0.0128513,P,inc,learning
mu_alphaV_con,0.0913338,V,con,learning
mu_alphaV_inc,0.0103421,V,inc,learning
mu_alphaP_con,0.0402306,P,con,learning
mu_alphaP_inc,0.0125924,P,inc,learning
mu_alphaV_con,0.0975788,V,con,learning
mu_alphaV_inc,0.0111069,V,inc,learning
mu_alphaP_con,0.0455018,P,con,learning
mu_alphaP_inc,0.0107108,P,inc,learning
mu_alphaV_con,0.101786,V,con,learning
mu_alphaV_inc,0.0171348,V,inc,learning
mu_alphaP_con,0.0498713,P,con,learning
mu_alphaP_inc,0.0113828,P,inc,learning
mu_alphaV_con,0.0986228,V,con,learning
mu_alphaV_inc,0.0109147,V,inc,learning
mu_alphaP_con,0.0421984,P,con,learning
mu_alphaP_inc,0.0179134,P,inc,learning
mu_alphaV_con,0.0845322,V,con,learning
mu_alphaV_inc,0.0130036,V,inc,learning
mu_alphaP_con,0.0433737,P,con,learning
mu_alphaP_inc,0.0124812,P,inc,learning
mu_alphaV_con,0.104775,V,con,learning
mu_alphaV_inc,0.0107206,V,inc,learning
mu_alphaP_con,0.0360536,P,con,learning
mu_alphaP_inc,0.0129817,P,inc,learning
mu_alphaV_con,0.101466,V,con,learning
mu_alphaV_inc,0.0108029,V,inc,learning
mu_alphaP_con,0.037929,P,con,learning
mu_alphaP_inc,0.0165446,P,inc,learning
mu_alphaV_con,0.096617,V,con,learning
mu_alphaV_inc,0.0124855,V,inc,learning
mu_alphaP_con,0.0411833,P,con,learning
mu_alphaP_inc,0.0140626,P,inc,learning
mu_alphaV_con,0.0804582,V,con,learning
mu_alphaV_inc,0.0163974,V,inc,learning
mu_alphaP_con,0.0405972,P,con,learning
mu_alphaP_inc,0.0112525,P,inc,learning
mu_alphaV_con,0.093808,V,con,learning
mu_alphaV_inc,0.00933671,V,inc,learning
mu_alphaP_con,0.05555,P,con,learning
mu_alphaP_inc,0.0112999,P,inc,learning
mu_alphaV_con,0.0878349,V,con,learning
mu_alphaV_inc,0.0156808,V,inc,learning
mu_alphaP_con,0.0572094,P,con,learning
mu_alphaP_inc,0.0143454,P,inc,learning
mu_alphaV_con,0.0972581,V,con,learning
mu_alphaV_inc,0.00936687,V,inc,learning
mu_alphaP_con,0.0425836,P,con,learning
mu_alphaP_inc,0.0131162,P,inc,learning
mu_alphaV_con,0.113746,V,con,learning
mu_alphaV_inc,0.0138323,V,inc,learning
mu_alphaP_con,0.0520181,P,con,learning
mu_alphaP_inc,0.014671,P,inc,learning
mu_alphaV_con,0.109182,V,con,learning
mu_alphaV_inc,0.0189925,V,inc,learning
mu_alphaP_con,0.0536311,P,con,learning
mu_alphaP_inc,0.0142975,P,inc,learning
mu_alphaV_con,0.105698,V,con,learning
mu_alphaV_inc,0.0200073,V,inc,learning
mu_alphaP_con,0.0560586,P,con,learning
mu_alphaP_inc,0.015125,P,inc,learning
mu_alphaV_con,0.0962592,V,con,learning
mu_alphaV_inc,0.0106126,V,inc,learning
mu_alphaP_con,0.0503289,P,con,learning
mu_alphaP_inc,0.0131681,P,inc,learning
mu_alphaV_con,0.091866,V,con,learning
mu_alphaV_inc,0.0105788,V,inc,learning
mu_alphaP_con,0.0432332,P,con,learning
mu_alphaP_inc,0.0130542,P,inc,learning
mu_alphaV_con,0.0967335,V,con,learning
mu_alphaV_inc,0.0108073,V,inc,learning
mu_alphaP_con,0.0470729,P,con,learning
mu_alphaP_inc,0.0129824,P,inc,learning
mu_alphaV_con,0.0945997,V,con,learning
mu_alphaV_inc,0.0107406,V,inc,learning
mu_alphaP_con,0.0429981,P,con,learning
mu_alphaP_inc,0.0123524,P,inc,learning
mu_alphaV_con,0.0946388,V,con,learning
mu_alphaV_inc,0.011638,V,inc,learning
mu_alphaP_con,0.0422536,P,con,learning
mu_alphaP_inc,0.0102223,P,inc,learning
mu_alphaV_con,0.100664,V,con,learning
mu_alphaV_inc,0.0135996,V,inc,learning
mu_alphaP_con,0.0372864,P,con,learning
mu_alphaP_inc,0.00936654,P,inc,learning
mu_alphaV_con,0.0902324,V,con,learning
mu_alphaV_inc,0.0110625,V,inc,learning
mu_alphaP_con,0.0577843,P,con,learning
mu_alphaP_inc,0.0193359,P,inc,learning
mu_alphaV_con,0.0843929,V,con,learning
mu_alphaV_inc,0.0133149,V,inc,learning
mu_alphaP_con,0.0344344,P,con,learning
mu_alphaP_inc,0.0114358,P,inc,learning
mu_alphaV_con,0.10889,V,con,learning
mu_alphaV_inc,0.0126588,V,inc,learning
mu_alphaP_con,0.0391657,P,con,learning
mu_alphaP_inc,0.0117901,P,inc,learning
mu_alphaV_con,0.0931246,V,con,learning
mu_alphaV_inc,0.0110298,V,inc,learning
mu_alphaP_con,0.0520875,P,con,learning
mu_alphaP_inc,0.0125822,P,inc,learning
mu_alphaV_con,0.100248,V,con,learning
mu_alphaV_inc,0.0134359,V,inc,learning
mu_alphaP_con,0.0504576,P,con,learning
mu_alphaP_inc,0.015255,P,inc,learning
mu_alphaV_con,0.110751,V,con,learning
mu_alphaV_inc,0.0122179,V,inc,learning
mu_alphaP_con,0.0407925,P,con,learning
mu_alphaP_inc,0.0114904,P,inc,learning
mu_alphaV_con,0.0931308,V,con,learning
mu_alphaV_inc,0.0175157,V,inc,learning
mu_alphaP_con,0.0522163,P,con,learning
mu_alphaP_inc,0.0123562,P,inc,learning
mu_alphaV_con,0.115025,V,con,learning
mu_alphaV_inc,0.0117503,V,inc,learning
mu_alphaP_con,0.0565515,P,con,learning
mu_alphaP_inc,0.0126501,P,inc,learning
mu_alphaV_con,0.0904386,V,con,learning
mu_alphaV_inc,0.0144507,V,inc,learning
mu_alphaP_con,0.0430692,P,con,learning
mu_alphaP_inc,0.0163626,P,inc,learning
mu_alphaV_con,0.0912087,V,con,learning
mu_alphaV_inc,0.00965663,V,inc,learning
mu_alphaP_con,0.057048,P,con,learning
mu_alphaP_inc,0.0106352,P,inc,learning
mu_alphaV_con,0.0850419,V,con,learning
mu_alphaV_inc,0.013479,V,inc,learning
mu_alphaP_con,0.0393766,P,con,learning
mu_alphaP_inc,0.0150077,P,inc,learning
mu_alphaV_con,0.080724,V,con,learning
mu_alphaV_inc,0.0146945,V,inc,learning
mu_alphaP_con,0.0509435,P,con,learning
mu_alphaP_inc,0.0125456,P,inc,learning
mu_alphaV_con,0.0995425,V,con,learning
mu_alphaV_inc,0.0157308,V,inc,learning
mu_alphaP_con,0.0400186,P,con,learning
mu_alphaP_inc,0.014389,P,inc,learning
mu_alphaV_con,0.101891,V,con,learning
mu_alphaV_inc,0.0160022,V,inc,learning
mu_alphaP_con,0.035146,P,con,learning
mu_alphaP_inc,0.018811,P,inc,learning
mu_alphaV_con,0.111131,V,con,learning
mu_alphaV_inc,0.0179173,V,inc,learning
mu_alphaP_con,0.0541585,P,con,learning
mu_alphaP_inc,0.0104882,P,inc,learning
mu_alphaV_con,0.0833706,V,con,learning
mu_alphaV_inc,0.0180211,V,inc,learning
mu_alphaP_con,0.0602684,P,con,learning
mu_alphaP_inc,0.0134153,P,inc,learning
mu_alphaV_con,0.085291,V,con,learning
mu_alphaV_inc,0.0112305,V,inc,learning
mu_alphaP_con,0.0496379,P,con,learning
mu_alphaP_inc,0.0133097,P,inc,learning
mu_alphaV_con,0.107415,V,con,learning
mu_alphaV_inc,0.0196422,V,inc,learning
mu_alphaP_con,0.0392004,P,con,learning
mu_alphaP_inc,0.0133828,P,inc,learning
mu_alphaV_con,0.108447,V,con,learning
mu_alphaV_inc,0.0130718,V,inc,learning
mu_alphaP_con,0.0430695,P,con,learning
mu_alphaP_inc,0.0120533,P,inc,learning
mu_alphaV_con,0.0864727,V,con,learning
mu_alphaV_inc,0.0136758,V,inc,learning
mu_alphaP_con,0.0520013,P,con,learning
mu_alphaP_inc,0.0176439,P,inc,learning
mu_alphaV_con,0.0910243,V,con,learning
mu_alphaV_inc,0.014361,V,inc,learning
mu_alphaP_con,0.0434292,P,con,learning
mu_alphaP_inc,0.0159183,P,inc,learning
mu_alphaV_con,0.0862741,V,con,learning
mu_alphaV_inc,0.011056,V,inc,learning
mu_alphaP_con,0.0520806,P,con,learning
mu_alphaP_inc,0.0178741,P,inc,learning
mu_alphaV_con,0.0909971,V,con,learning
mu_alphaV_inc,0.0142569,V,inc,learning
mu_alphaP_con,0.0482846,P,con,learning
mu_alphaP_inc,0.0151248,P,inc,learning
mu_alphaV_con,0.0942045,V,con,learning
mu_alphaV_inc,0.0170963,V,inc,learning
mu_alphaP_con,0.0452737,P,con,learning
mu_alphaP_inc,0.00926261,P,inc,learning
mu_alphaV_con,0.0956618,V,con,learning
mu_alphaV_inc,0.0113528,V,inc,learning
mu_alphaP_con,0.042792,P,con,learning
mu_alphaP_inc,0.012232,P,inc,learning
mu_alphaV_con,0.0997861,V,con,learning
mu_alphaV_inc,0.0144349,V,inc,learning
mu_alphaP_con,0.0534678,P,con,learning
mu_alphaP_inc,0.0126636,P,inc,learning
mu_alphaV_con,0.106603,V,con,learning
mu_alphaV_inc,0.0146934,V,inc,learning
mu_alphaP_con,0.0394791,P,con,learning
mu_alphaP_inc,0.0136709,P,inc,learning
mu_alphaV_con,0.0852116,V,con,learning
mu_alphaV_inc,0.0131143,V,inc,learning
mu_alphaP_con,0.03066,P,con,learning
mu_alphaP_inc,0.0133565,P,inc,learning
mu_alphaV_con,0.0891481,V,con,learning
mu_alphaV_inc,0.00962368,V,inc,learning
mu_alphaP_con,0.0553552,P,con,learning
mu_alphaP_inc,0.0160654,P,inc,learning
mu_alphaV_con,0.114745,V,con,learning
mu_alphaV_inc,0.0194785,V,inc,learning
mu_alphaP_con,0.0469304,P,con,learning
mu_alphaP_inc,0.0142576,P,inc,learning
mu_alphaV_con,0.106725,V,con,learning
mu_alphaV_inc,0.0138312,V,inc,learning
mu_alphaP_con,0.0441052,P,con,learning
mu_alphaP_inc,0.0153729,P,inc,learning
mu_alphaV_con,0.109219,V,con,learning
mu_alphaV_inc,0.0153233,V,inc,learning
mu_alphaP_con,0.0431413,P,con,learning
mu_alphaP_inc,0.0151713,P,inc,learning
mu_alphaV_con,0.0878066,V,con,learning
mu_alphaV_inc,0.0136951,V,inc,learning
mu_alphaP_con,0.0506202,P,con,learning
mu_alphaP_inc,0.0132269,P,inc,learning
mu_alphaV_con,0.109664,V,con,learning
mu_alphaV_inc,0.0157903,V,inc,learning
mu_alphaP_con,0.0662524,P,con,learning
mu_alphaP_inc,0.0107581,P,inc,learning
mu_alphaV_con,0.0976514,V,con,learning
mu_alphaV_inc,0.0103515,V,inc,learning
mu_alphaP_con,0.0591278,P,con,learning
mu_alphaP_inc,0.0106827,P,inc,learning
mu_alphaV_con,0.103618,V,con,learning
mu_alphaV_inc,0.0121358,V,inc,learning
mu_alphaP_con,0.0382776,P,con,learning
mu_alphaP_inc,0.014888,P,inc,learning
mu_alphaV_con,0.0871192,V,con,learning
mu_alphaV_inc,0.012938,V,inc,learning
mu_alphaP_con,0.0516907,P,con,learning
mu_alphaP_inc,0.0165144,P,inc,learning
mu_alphaV_con,0.0969456,V,con,learning
mu_alphaV_inc,0.0141424,V,inc,learning
mu_alphaP_con,0.057377,P,con,learning
mu_alphaP_inc,0.0100461,P,inc,learning
mu_alphaV_con,0.100866,V,con,learning
mu_alphaV_inc,0.012044,V,inc,learning
mu_alphaP_con,0.0449735,P,con,learning
mu_alphaP_inc,0.0121847,P,inc,learning
mu_alphaV_con,0.0866266,V,con,learning
mu_alphaV_inc,0.0150756,V,inc,learning
mu_alphaP_con,0.0374163,P,con,learning
mu_alphaP_inc,0.0102882,P,inc,learning
mu_alphaV_con,0.0890971,V,con,learning
mu_alphaV_inc,0.0141528,V,inc,learning
mu_alphaP_con,0.0433583,P,con,learning
mu_alphaP_inc,0.0154132,P,inc,learning
mu_alphaV_con,0.0834656,V,con,learning
mu_alphaV_inc,0.0123172,V,inc,learning
mu_alphaP_con,0.0394298,P,con,learning
mu_alphaP_inc,0.0148907,P,inc,learning
mu_alphaV_con,0.124639,V,con,learning
mu_alphaV_inc,0.0142537,V,inc,learning
mu_alphaP_con,0.0536485,P,con,learning
mu_alphaP_inc,0.0151364,P,inc,learning
mu_alphaV_con,0.0934315,V,con,learning
mu_alphaV_inc,0.0146038,V,inc,learning
mu_alphaP_con,0.0468091,P,con,learning
mu_alphaP_inc,0.0209786,P,inc,learning
mu_alphaV_con,0.0979578,V,con,learning
mu_alphaV_inc,0.0109754,V,inc,learning
mu_alphaP_con,0.0511114,P,con,learning
mu_alphaP_inc,0.00825229,P,inc,learning
mu_alphaV_con,0.0873628,V,con,learning
mu_alphaV_inc,0.0156956,V,inc,learning
mu_alphaP_con,0.0395808,P,con,learning
mu_alphaP_inc,0.0204643,P,inc,learning
mu_alphaV_con,0.0889559,V,con,learning
mu_alphaV_inc,0.014155299999999999,V,inc,learning
mu_alphaP_con,0.0413063,P,con,learning
mu_alphaP_inc,0.0197994,P,inc,learning
mu_alphaV_con,0.093059,V,con,learning
mu_alphaV_inc,0.0127047,V,inc,learning
mu_alphaP_con,0.0572838,P,con,learning
mu_alphaP_inc,0.0122173,P,inc,learning
mu_alphaV_con,0.0851214,V,con,learning
mu_alphaV_inc,0.0125826,V,inc,learning
mu_alphaP_con,0.055553,P,con,learning
mu_alphaP_inc,0.0142522,P,inc,learning
mu_alphaV_con,0.0964854,V,con,learning
mu_alphaV_inc,0.0174745,V,inc,learning
mu_alphaP_con,0.0452807,P,con,learning
mu_alphaP_inc,0.0137767,P,inc,learning
mu_alphaV_con,0.10419,V,con,learning
mu_alphaV_inc,0.0178464,V,inc,learning
mu_alphaP_con,0.0414006,P,con,learning
mu_alphaP_inc,0.0141825,P,inc,learning
mu_alphaV_con,0.0859669,V,con,learning
mu_alphaV_inc,0.01701,V,inc,learning
mu_alphaP_con,0.0564455,P,con,learning
mu_alphaP_inc,0.0117279,P,inc,learning
mu_alphaV_con,0.0947204,V,con,learning
mu_alphaV_inc,0.013001,V,inc,learning
mu_alphaP_con,0.0424568,P,con,learning
mu_alphaP_inc,0.0144882,P,inc,learning
mu_alphaV_con,0.099832,V,con,learning
mu_alphaV_inc,0.013712,V,inc,learning
mu_alphaP_con,0.0549177,P,con,learning
mu_alphaP_inc,0.0120051,P,inc,learning
mu_alphaV_con,0.0853206,V,con,learning
mu_alphaV_inc,0.0139442,V,inc,learning
mu_alphaP_con,0.0378765,P,con,learning
mu_alphaP_inc,0.0175505,P,inc,learning
mu_alphaV_con,0.10791,V,con,learning
mu_alphaV_inc,0.0126722,V,inc,learning
mu_alphaP_con,0.0465499,P,con,learning
mu_alphaP_inc,0.0141416,P,inc,learning
mu_alphaV_con,0.0879725,V,con,learning
mu_alphaV_inc,0.0145557,V,inc,learning
mu_alphaP_con,0.0537727,P,con,learning
mu_alphaP_inc,0.0126613,P,inc,learning
mu_alphaV_con,0.113366,V,con,learning
mu_alphaV_inc,0.0158497,V,inc,learning
mu_alphaP_con,0.049757,P,con,learning
mu_alphaP_inc,0.0157051,P,inc,learning
mu_alphaV_con,0.111452,V,con,learning
mu_alphaV_inc,0.0122628,V,inc,learning
mu_alphaP_con,0.0493641,P,con,learning
mu_alphaP_inc,0.0145538,P,inc,learning
mu_alphaV_con,0.10245,V,con,learning
mu_alphaV_inc,0.016217,V,inc,learning
mu_alphaP_con,0.0581515,P,con,learning
mu_alphaP_inc,0.0115003,P,inc,learning
mu_alphaV_con,0.0933635,V,con,learning
